NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;TAXA_CRE_INT;PROP_ESC_PUBLICA;PROP_ESC_URBANA;PROP_MAT_BRANCA;PROP_MAT_PRETA;PROP_MAT_PARDA;PROP_MAT_INDIGENA;COBERTURA_CRECHE_0_3;ESCOLAS_CRECHE_POR_1000_CRIAN;MEDIA_MAT_0_3_POR_ESCOLA;LOG_POP_TOTAL;PIB_PC;LOG_PIB_PC;TAXA_OCUP_FEM;TAXA_OCUP_MASC;PROP_MAES_JOVENS;PROP_DOM_SEM_CONJUGE_MULHER;PERC_RENDA_OUTRAS_FONTES;RENDA_MEDIANA_RESPONSAVEL;IDH_PROP_POBREZA_CRIANCAS;IDH_GINI;IDH_EXPECT_ANOS_ESTUDO;IDH_RAZAO_DEPENDENCIA
2022;2106326;Maracaçumé;MA;0.493554;0.90625;0.5625;0.071131;0.015943;0.909738;0.000491;0.266509;15.09434;18;9.959395;11827.04;9.378228;0.216758;0.36445;0.040459;0.152373;46.43;1200.0;53.2;0.47;9.26;69.93
2022;2106359;Marajá do Sena;MA;0.0;1.0;0.05;0.103718;0.050881;0.841487;0.0;0.273155;62.794349;4;8.857657;12936.39;9.467877;0.197472;0.400709;0.025316;0.066736;49.02;700.0;84.66;0.62;6.62;72.58
2022;2106375;Maranhãozinho;MA;0.617597;1.0;0.28125;0.059439;0.032859;0.859146;0.044789;0.417854;24.006002;17;9.529666;10408.26;9.250451;0.203753;0.304858;0.038228;0.137796;45.22;1200.0;66.97;0.51;8.5;54.49
2022;2106409;Mata Roma;MA;0.0;0.914286;0.371429;0.014295;0.012536;0.972069;0.00088;0.259695;24.238227;11;9.746307;11933.65;9.387201;0.274895;0.447931;0.034152;0.141996;50.7;1212.0;72.32;0.57;9.4;69.73
2022;2106508;Matinha;MA;0.0;0.971831;0.239437;0.05312;0.07168;0.87328;0.00128;0.272171;43.425076;6;10.000387;9604.93;9.170136;0.306776;0.480368;0.029355;0.140994;50.53;1000.0;59.93;0.64;9.65;60.54
2022;2106607;Matões;MA;0.0;0.964286;0.25;0.038576;0.024669;0.930795;0.000828;0.327353;30.757964;11;10.378945;9858.52;9.196193;0.23973;0.373397;0.029908;0.140525;47.57;1200.0;69.76;0.56;8.9;73.31
2022;2106631;Matões do Norte;MA;0.41342;1.0;0.160714;0.09057;0.049953;0.855275;0.001401;0.450861;56.737589;8;9.76612;6757.46;8.81855;0.166692;0.34178;0.010445;0.116487;43.76;1112.0;72.05;0.57;8.14;63.26
2022;2106672;Milagres do Maranhão;MA;0.662469;1.0;0.192308;0.052046;0.015097;0.928089;0.001192;0.539773;36.931818;15;9.084664;9304.6;9.138372;0.105133;0.175608;0.035115;0.100844;67.12;700.0;76.91;0.54;8.51;75.49
2022;2106706;Mirador;MA;0.0;0.963636;0.2;0.239777;0.038665;0.71822;0.001113;0.264059;33.618582;8;9.953753;18159.77;9.807019;0.234302;0.369117;0.050334;0.126422;51.93;1152.0;78.35;0.64;8.47;67.35
2022;2106755;Miranda do Norte;MA;0.0;0.928571;0.571429;0.25369;0.024293;0.716482;0.002768;0.299644;29.893238;10;10.080168;22568.6;10.024359;0.263294;0.458719;0.015365;0.154056;37.76;1200.0;52.54;0.47;8.48;52.94
2022;2106805;Mirinzal;MA;0.0;0.941176;0.470588;0.035698;0.04497;0.918405;0.0;0.282028;31.336406;9;9.545311;8718.92;9.073365;0.374148;0.554454;0.024226;0.169716;42.39;1200.0;55.36;0.51;10.8;63.39
2022;2106904;Monção;MA;0.009292;0.954128;0.174312;0.022155;0.036873;0.93749;0.002532;0.314904;43.669872;7;10.231063;10471.84;9.25654;0.277992;0.474472;0.037579;0.160719;51.13;1000.0;65.34;0.52;8.76;72.91
2022;2107001;Montes Altos;MA;0.0;0.92;0.32;0.188751;0.013346;0.615348;0.181125;0.189679;34.867503;5;9.116799;11487.48;9.3491;0.272942;0.478249;0.019992;0.140928;40.47;1212.0;60.95;0.56;8.64;65.05
2022;2107100;Morros;MA;0.047872;0.916667;0.25;0.027988;0.01001;0.959551;0.000204;0.255236;39.267016;6;9.828495;9068.83;9.112708;0.203014;0.280614;0.032554;0.118873;51.3;800.0;76.44;0.58;8.17;74.82
2022;2107209;Nina Rodrigues;MA;0.004149;1.0;0.390244;0.127772;0.044841;0.824976;0.001446;0.407306;37.442922;11;9.559376;7287.03;8.893989;0.264989;0.411694;0.01212;0.135449;41.91;1000.0;76.67;0.62;8.98;76.24
2022;2107258;Nova Colinas;MA;0.0;1.0;0.454545;0.115942;0.014493;0.862319;0.0;0.131234;28.871391;5;8.521584;20099.98;9.908524;0.286645;0.410661;0.017385;0.111864;39.34;1212.0;66.86;0.54;8.53;71.95
2022;2107308;Nova Iorque;MA;0.0;1.0;0.333333;0.263889;0.041667;0.685185;0.009259;0.212544;31.358885;7;8.371242;12066.67;9.398285;0.271971;0.430628;0.025681;0.168413;54.47;1212.0;59.04;0.53;10.08;62.59
2022;2107357;Nova Olinda do Maranhão;MA;0.0;0.979167;0.3125;0.037935;0.036459;0.904742;0.018335;0.552448;41.958042;13;9.569063;12398.21;9.425388;0.284425;0.456169;0.053326;0.16147;47.38;1200.0;56.32;0.47;9.59;62.81
2022;2107407;Olho d'Água das Cunhãs;MA;0.015945;0.971429;0.371429;0.182428;0.053019;0.755031;0.001731;0.342833;29.337804;12;9.793673;11529.88;9.352784;0.296749;0.502407;0.022276;0.144294;42.86;1200.0;56.12;0.53;9.27;56.79
2022;2107456;Olinda Nova do Maranhão;MA;0.006637;0.942857;0.371429;0.050189;0.058712;0.887784;0.000947;0.398844;33.71869;12;9.516206;9476.61;9.156688;0.230872;0.35543;0.025564;0.183806;54.9;1000.0;69.38;0.6;9.61;62.35
2022;2107506;Paço do Lumiar;MA;0.053137;0.551282;0.224359;0.107024;0.043115;0.846808;0.000878;0.249417;14.545455;17;11.888921;10577.52;9.266581;0.425343;0.635602;0.014812;0.170139;22.52;1212.0;28.88;0.49;9.84;44.1
2022;2107605;Palmeirândia;MA;0.0;1.0;0.163636;0.081897;0.049808;0.861111;0.003831;0.293439;33.414338;9;9.955131;7900.33;8.974786;0.176826;0.285732;0.020072;0.17846;60.93;1050.0;70.92;0.57;9.49;60.21
2022;2107704;Paraibano;MA;0.0;1.0;0.5;0.108271;0.021143;0.867797;0.000697;0.321429;21.865889;15;9.813289;10943.2;9.300565;0.252435;0.429732;0.02445;0.13912;46.45;1200.0;53.65;0.54;9.2;58.69
2022;2107803;Parnarama;MA;0.007758;0.932203;0.338983;0.056035;0.023573;0.917815;0.000515;0.455397;22.113943;21;10.349807;12678.4;9.447734;0.236313;0.430115;0.033212;0.14192;49.22;1200.0;69.81;0.55;8.34;67.8
2022;2107902;Passagem Franca;MA;0.05303;0.945946;0.513514;0.10189;0.020421;0.873126;0.0;0.352722;27.59135;13;9.753885;11649.36;9.363092;0.299065;0.440347;0.024032;0.150057;49.9;1200.0;64.28;0.55;8.15;65.24
2022;2108009;Pastos Bons;MA;0.0;0.973684;0.368421;0.192849;0.033073;0.769832;0.001341;0.624213;26.592022;23;9.841772;18160.36;9.807051;0.323786;0.503283;0.016616;0.158613;38.56;1212.0;58.44;0.55;10.14;63.68
2022;2108058;Paulino Neves;MA;0.0;0.984127;0.15873;0.029241;0.00922;0.953899;0.000527;0.302136;39.572864;8;9.744316;8635.67;9.063772;0.266419;0.36894;0.028162;0.124211;44.71;1200.0;77.51;0.62;10.11;79.56
2022;2108108;Paulo Ramos;MA;0.562376;0.97619;0.238095;0.105141;0.046055;0.840057;0.00125;0.296029;25.270758;12;9.920443;11460.84;9.346779;0.269625;0.489064;0.020195;0.129216;44.05;1200.0;61.01;0.58;9.12;67.42
2022;2108207;Pedreiras;MA;0.003601;0.833333;0.648148;0.157977;0.036752;0.803134;0.000712;0.349206;23.809524;15;10.520051;23565.8;10.067594;0.425385;0.628796;0.01322;0.1699;30.62;1212.0;41.58;0.59;10.04;54.92
2022;2108256;Pedro do Rosário;MA;0.008141;0.990909;0.072727;0.0628;0.132311;0.796261;0.005273;0.307937;49.886621;6;10.099095;8510.03;9.049119;0.273136;0.408275;0.024793;0.141541;50.71;800.0;74.69;0.58;8.36;75.77
2022;2108306;Penalva;MA;0.0;0.989691;0.175258;0.033944;0.03576;0.921946;0.006172;0.330486;31.865966;10;10.389365;8797.98;9.082391;0.272177;0.487258;0.027342;0.15252;48.78;900.0;57.38;0.51;8.56;71.08
2022;2108405;Peri Mirim;MA;0.050459;0.957447;0.212766;0.262777;0.05352;0.680328;0.001446;0.296081;68.214804;4;9.315511;9311.04;9.139063;0.257681;0.422991;0.015282;0.1742;55.47;1200.0;62.69;0.53;10.26;53.98
2022;2108454;Peritoró;MA;0.01421;0.968254;0.174603;0.066564;0.019816;0.911666;0.000419;0.316384;39.548023;8;9.927204;12356.41;9.422011;0.354907;0.551796;0.020248;0.159574;39.5;1200.0;74.14;0.6;9.24;67.82
2022;2108504;Pindaré-Mirim;MA;0.005563;0.957746;0.535211;0.077748;0.053428;0.847185;0.009766;0.871977;29.608007;29;10.355518;10972.76;9.303263;0.331438;0.561587;0.032551;0.179256;35.48;1200.0;55.69;0.51;9.83;65.32
2022;2108603;Pinheiro;MA;0.001174;0.866279;0.267442;0.0892;0.043398;0.861465;0.001131;0.236254;27.254001;9;11.34595;14008.14;9.547465;0.367727;0.554687;0.015056;0.198716;35.14;1200.0;47.96;0.51;9.67;56.87
2022;2108702;Pio XII;MA;0.185239;0.953125;0.328125;0.165591;0.065591;0.755269;0.006667;0.404896;40.175769;10;9.993648;11066.39;9.311758;0.317254;0.613851;0.031756;0.153445;35.53;1200.0;59.67;0.53;7.93;67.32
2022;2108801;Pirapemas;MA;0.168651;1.0;0.271186;0.040917;0.019784;0.935252;0.000899;0.404381;49.705139;8;9.782167;8840.97;9.087265;0.249002;0.348787;0.016698;0.139069;43.84;1100.0;70.94;0.6;9.97;73.15
2022;2108900;Poção de Pedras;MA;0.684136;0.968254;0.222222;0.173974;0.025254;0.795861;0.001403;0.596444;56.0;11;9.750453;10547.64;9.263752;0.269387;0.459105;0.024489;0.116894;49.2;1212.0;61.6;0.54;9.97;56.89
2022;2109007;Porto Franco;MA;0.487886;0.958333;0.5625;0.133416;0.018564;0.844059;0.002228;0.600313;25.013028;24;10.081801;47183.7;10.761825;0.38814;0.581973;0.017199;0.155371;25.11;1212.0;34.08;0.57;9.46;56.26
2022;2109056;Porto Rico do Maranhão;MA;0.984496;1.0;0.285714;0.060403;0.027804;0.910834;0.000959;0.336761;35.989717;9;8.691986;9573.23;9.16683;0.268566;0.482238;0.009923;0.1376;56.48;1212.0;61.79;0.52;10.29;59.09
2022;2109106;Presidente Dutra;MA;0.021363;0.754386;0.561404;0.187485;0.019867;0.789912;0.001309;0.277013;16.691069;17;10.717878;20090.78;9.908066;0.369156;0.59888;0.024265;0.146141;28.33;1212.0;42.09;0.56;9.53;53.58
2022;2109205;Presidente Juscelino;MA;0.0;1.0;0.290323;0.046339;0.033181;0.920481;0.0;0.295826;28.130672;11;9.33759;8510.39;9.049161;0.275828;0.419068;0.037962;0.122713;47.26;1000.0;79.54;0.61;8.53;77.31
2022;2109239;Presidente Médici;MA;0.0;0.92;0.28;0.048;0.0096;0.9344;0.0032;0.604106;73.313783;8;8.454679;14941.87;9.611989;0.28013;0.399557;0.01791;0.157061;42.28;1212.0;63.16;0.52;9.44;65.73
2022;2109270;Presidente Sarney;MA;0.038018;0.951613;0.112903;0.031589;0.016273;0.950223;0.001595;0.503173;39.340102;13;9.770642;10259.67;9.236073;0.238221;0.358082;0.033289;0.166126;50.89;1120.0;65.77;0.51;9.5;74.41
2022;2109304;Presidente Vargas;MA;0.009843;0.984848;0.181818;0.052067;0.025651;0.92075;0.000383;0.53208;73.00885;7;9.263881;8848.9;9.088161;0.364319;0.395216;0.021601;0.138086;46.52;900.0;77.24;0.61;10.14;76.82
2022;2109403;Primeira Cruz;MA;0.0;0.982759;0.137931;0.09487;0.009928;0.888031;0.005516;0.363563;46.963563;8;9.518927;7803.73;8.962485;0.158683;0.185869;0.032498;0.107906;64.07;600.0;84.64;0.6;8.69;78.64
2022;2109452;Raposa;MA;0.163776;0.71875;0.65625;0.118495;0.022722;0.85634;0.000977;0.190008;12.588513;15;10.336568;10612.02;9.269837;0.42297;0.613902;0.019993;0.166929;29.07;1200.0;45.27;0.48;9.67;56.06
2022;2109502;Riachão;MA;0.0;0.970588;0.382353;0.074338;0.014257;0.907332;0.001018;0.114071;19.687319;6;10.005412;38641.41;10.562106;0.275124;0.410061;0.020627;0.128699;42.53;1212.0;59.16;0.6;9.4;67.03
2022;2109551;Ribamar Fiquene;MA;0.021978;1.0;0.192308;0.194188;0.005284;0.797886;0.0;0.141856;45.534151;3;8.912069;18041.11;9.800463;0.334536;0.602091;0.018299;0.132208;36.74;1212.0;46.84;0.57;8.62;62.08
2022;2109601;Rosário;MA;0.018399;0.950617;0.395062;0.105303;0.020929;0.873205;9.4e-05;0.391046;28.331584;14;10.55779;12504.72;9.433941;0.308822;0.536268;0.029561;0.186624;36.87;1200.0;50.81;0.51;9.84;59.44
2022;2109700;Sambaíba;MA;0.0;1.0;0.416667;0.056995;0.016408;0.926598;0.0;0.214452;27.972028;8;8.624971;113243.35;11.637303;0.18915;0.31177;0.022321;0.106015;52.47;1212.0;66.37;0.55;9.24;68.31
2022;2109759;Santa Filomena do Maranhão;MA;0.0;1.0;0.185185;0.301734;0.012717;0.682081;0.002312;0.273234;50.185874;5;8.809564;9635.96;9.173361;0.218272;0.368107;0.021184;0.080919;47.07;1212.0;79.04;0.58;9.56;65.98
2022;2109809;Santa Helena;MA;0.334828;0.964286;0.1875;0.215464;0.057853;0.721817;0.002703;0.467784;36.817883;13;10.634942;9485.7;9.157646;0.273261;0.385041;0.01501;0.162027;48.11;1200.0;59.53;0.5;8.53;64.29
2022;2109908;Santa Inês;MA;0.018485;0.743119;0.697248;0.08798;0.016242;0.891874;0.001614;0.317773;17.189718;18;11.350583;20190.15;9.912999;0.412232;0.626036;0.018257;0.177632;26.62;1212.0;36.29;0.53;10.18;58.75
2022;2110005;Santa Luzia;MA;0.005298;0.976526;0.140845;0.062367;0.011735;0.89808;0.02626;0.278767;44.081126;6;10.961903;15421.24;9.643566;0.292321;0.539007;0.03259;0.14418;36.97;1200.0;64.19;0.58;9.55;72.45
2022;2110039;Santa Luzia do Paruá;MA;0.791525;0.90411;0.315068;0.073877;0.00977;0.915667;0.0;0.331169;39.502165;8;10.098561;13954.79;9.54365;0.306733;0.548931;0.029377;0.14668;37.46;1212.0;46.69;0.52;9.14;61.93
2022;2110104;Santa Quitéria do Maranhão;MA;0.005487;0.9375;0.260417;0.040124;0.011135;0.946835;0.000301;0.342201;50.078247;7;10.084058;12996.16;9.472486;0.221028;0.353953;0.025271;0.153041;48.63;800.0;71.97;0.51;8.34;72.58
2022;2110203;Santa Rita;MA;0.0;0.986486;0.283784;0.186732;0.033281;0.778423;0.00067;0.286639;25.221541;11;10.519646;9221.63;9.129415;0.261703;0.480791;0.015298;0.156109;36.78;1205.0;57.02;0.53;9.54;57.91
2022;2110237;Santana do Maranhão;MA;0.0;1.0;0.185185;0.039908;0.014393;0.942754;0.0;0.249119;31.72738;8;9.265586;9968.11;9.207246;0.186011;0.255902;0.017499;0.121663;52.81;1100.0;81.58;0.57;8.03;69.42
2022;2110278;Santo Amaro do Maranhão;MA;0.0;1.0;0.134615;0.032649;0.007068;0.95759;0.000337;0.148722;40.278854;4;9.543235;8203.6;9.01245;0.304537;0.413068;0.047017;0.108579;42.51;1000.0;79.58;0.62;7.95;75.74
2022;2110302;Santo Antônio dos Lopes;MA;0.0;0.982143;0.178571;0.130798;0.023819;0.842875;0.000836;0.33729;55.390702;6;9.568364;217944.21;12.291999;0.325914;0.506198;0.010084;0.132555;38.99;1212.0;61.56;0.57;8.51;58.21
2022;2110401;São Benedito do Rio Preto;MA;0.0;0.980769;0.307692;0.051356;0.011561;0.932414;0.002001;0.283031;32.561052;9;9.818202;8620.24;9.061984;0.150343;0.271351;0.039827;0.125597;58.18;700.0;80.24;0.62;8.91;81.72
2022;2110500;São Bento;MA;0.0;0.93;0.39;0.100441;0.076853;0.813423;0.005174;0.21786;27.647221;8;10.744969;8037.76;8.99203;0.211086;0.33508;0.012899;0.182024;55.27;1200.0;62.14;0.55;9.04;52.55
2022;2110609;São Bernardo;MA;0.0;0.910714;0.357143;0.04524;0.01508;0.936719;0.000925;0.692542;28.411974;24;10.201516;12259.77;9.41416;0.273372;0.425987;0.02104;0.139936;44.09;1200.0;69.06;0.59;8.96;67.23
2022;2110658;São Domingos do Azeitão;MA;0.0;0.882353;0.588235;0.136309;0.027141;0.818456;0.001809;0.135417;25.297619;5;8.986321;59118.62;10.987318;0.305375;0.514341;0.039723;0.139556;34.14;1212.0;65.86;0.69;6.97;65.91
2022;2110708;São Domingos do Maranhão;MA;0.00426;0.921875;0.40625;0.246571;0.019483;0.728959;0.000779;0.327753;23.809524;14;10.435145;13075.87;9.4786;0.284337;0.501889;0.019012;0.127727;38.39;1200.0;64.48;0.6;9.6;62.62
2022;2110807;São Félix de Balsas;MA;0.0;1.0;0.136364;0.2;0.073418;0.726582;0.0;0.123779;71.661238;2;8.390041;23654.48;10.07135;0.167364;0.29251;0.015531;0.110169;63.47;1200.0;72.72;0.57;8.25;58.0
2022;2110856;São Francisco do Brejão;MA;0.0;1.0;0.25;0.139535;0.012029;0.842021;0.001604;0.347945;21.917808;16;9.110741;13642.69;9.521033;0.279326;0.598519;0.015522;0.129225;31.44;1212.0;50.22;0.51;9.12;64.62
2022;2110906;São Francisco do Maranhão;MA;0.0;1.0;0.090909;0.065558;0.062133;0.860568;0.001468;0.222937;35.369775;6;9.398064;8979.03;9.102758;0.234024;0.31821;0.015639;0.120273;56.54;1200.0;68.83;0.57;8.61;63.52
2022;2111003;São João Batista;MA;0.0;1.0;0.15493;0.141662;0.104965;0.752294;0.00027;0.227738;55.949567;4;9.827955;7865.51;8.97037;0.185256;0.332745;0.018676;0.163873;59.41;700.0;72.63;0.63;9.76;61.35
2022;2111029;São João do Carú;MA;0.015;1.0;0.097222;0.061674;0.022026;0.914266;0.0;0.150403;64.458371;2;9.413444;11275.57;9.330482;0.260899;0.4199;0.03924;0.116405;46.52;900.0;67.63;0.53;7.91;75.72
2022;2111052;São João do Paraíso;MA;0.0;0.975;0.1125;0.157585;0.011752;0.825855;0.002671;0.370068;108.843537;3;9.200795;17358.95;9.761921;0.20969;0.38893;0.017216;0.106642;54.2;1212.0;58.51;0.53;9.37;62.76
2022;2111078;São João do Soter;MA;0.0;0.973333;0.12;0.047491;0.056452;0.892174;0.000597;0.451023;54.824561;8;9.734477;12905.56;9.465491;0.236642;0.374312;0.031435;0.14155;52.09;1200.0;73.44;0.52;8.72;77.15
2022;2111102;São João dos Patos;MA;0.008039;0.911765;0.588235;0.389044;0.033512;0.569925;0.001504;0.328089;19.81352;17;10.127471;15840.81;9.670408;0.310222;0.526344;0.010746;0.169809;42.43;1212.0;46.66;0.56;8.79;57.05
2022;2111201;São José de Ribamar;MA;0.250869;0.471264;0.291188;0.116479;0.05731;0.822032;0.000459;0.329455;14.601399;23;12.407298;11745.42;9.371304;0.449201;0.651475;0.015908;0.17282;20.47;1212.0;30.54;0.51;10.21;46.64
2022;2111250;São José dos Basílios;MA;0.0;0.894737;0.263158;0.169107;0.032943;0.792826;0.002928;0.544643;33.928571;16;8.847647;9956.45;9.206076;0.18994;0.271011;0.021359;0.114948;57.72;1050.0;66.96;0.55;9.21;64.1
2022;2111300;São Luís;MA;0.197537;0.416667;0.852381;0.164503;0.056985;0.772348;0.001257;0.256279;13.219187;19;13.852591;38137.58;10.548982;0.473886;0.645975;0.010048;0.19214;21.2;1300.0;22.33;0.61;9.84;40.67
2022;2111409;São Luís Gonzaga do Maranhão;MA;0.0;1.0;0.106667;0.108089;0.050378;0.839877;0.00071;0.39099;60.337892;6;9.788021;10499.44;9.259172;0.217177;0.375235;0.027226;0.133585;49.68;1200.0;68.14;0.55;8.56;64.64
2022;2111508;São Mateus do Maranhão;MA;0.010769;0.927536;0.449275;0.161786;0.039846;0.792287;0.00128;0.194303;23.397762;8;10.566948;11973.71;9.390552;0.28887;0.515285;0.026399;0.158665;40.16;1200.0;55.37;0.68;9.58;64.65
2022;2111532;São Pedro da Água Branca;MA;0.027344;0.933333;0.666667;0.078146;0.018102;0.784989;0.000883;0.218013;12.626263;17;9.570738;9972.03;9.20764;0.272141;0.484606;0.027266;0.132114;31.31;1212.0;53.35;0.53;10.48;66.69
2022;2111573;São Pedro dos Crentes;MA;0.0;1.0;0.714286;0.184915;0.002433;0.812652;0.0;0.175214;14.957265;12;8.662851;17485.04;9.769158;0.268628;0.426415;0.035286;0.078994;40.56;1212.0;55.97;0.51;9.85;60.38
2022;2111607;São Raimundo das Mangabeiras;MA;0.057851;0.931034;0.551724;0.11399;0.022453;0.860391;0.000288;0.232857;20.714286;11;9.834834;46249.46;10.741827;0.320234;0.501026;0.021769;0.14542;37.3;1212.0;53.2;0.55;9.38;63.81
2022;2111631;São Raimundo do Doca Bezerra;MA;0.0;1.0;0.217391;0.096596;0.027599;0.871205;0.0;0.301282;49.145299;6;8.639588;9422.65;9.150978;0.231214;0.280919;0.027848;0.094955;49.29;1200.0;70.14;0.54;8.39;64.86
2022;2111672;São Roberto;MA;0.0;1.0;0.2;0.060965;0.008467;0.9221;0.001693;0.173184;83.798883;2;8.421783;10997.36;9.305501;0.181503;0.255854;0.033149;0.100951;52.0;800.0;72.66;0.54;8.81;61.39
2022;2111706;São Vicente Ferrer;MA;0.0;0.981132;0.207547;0.075595;0.035574;0.887261;0.000523;0.294483;36.551724;8;9.878118;8406.66;9.036898;0.217011;0.378061;0.021579;0.175228;59.84;900.0;68.14;0.62;8.82;60.87
2022;2111722;Satubinha;MA;0.267516;0.970588;0.176471;0.28011;0.077348;0.637845;0.000276;0.207965;50.147493;4;9.080801;11413.25;9.342618;0.301176;0.481514;0.024197;0.122757;39.69;1200.0;78.74;0.58;7.71;71.83
2022;2111748;Senador Alexandre Costa;MA;0.0;1.0;0.407407;0.059392;0.027624;0.911602;0.000921;0.303665;28.272251;11;9.230927;17573.43;9.7742;0.284112;0.449302;0.03106;0.138045;45.37;1111.0;59.0;0.51;7.99;68.41
2022;2111763;Senador La Rocque;MA;0.023392;0.909091;0.454545;0.203327;0.023413;0.76525;0.005545;0.269896;28.546713;9;9.595671;13411.16;9.503917;0.294532;0.580565;0.028605;0.154496;35.81;1212.0;52.82;0.53;9.03;69.34
2022;2111789;Serrano do Maranhão;MA;0.388;1.0;0.148936;0.017204;0.318638;0.66129;0.000717;0.521547;51.933702;10;9.230437;9985.49;9.208989;0.352078;0.512763;0.029261;0.163544;53.46;800.0;81.71;0.59;8.89;73.13
2022;2111805;Sítio Novo;MA;0.0;1.0;0.1875;0.14198;0.022526;0.801706;0.030717;0.262537;23.59882;11;9.745371;14606.54;9.589293;0.299035;0.466234;0.025464;0.096675;40.43;1200.0;70.23;0.59;7.92;61.88
2022;2111904;Sucupira do Norte;MA;0.0;0.909091;0.318182;0.151608;0.035988;0.806662;0.0;0.381142;29.216467;13;9.233959;15072.87;9.620718;0.295255;0.436693;0.017153;0.125559;49.12;1200.0;69.46;0.59;9.46;63.83
2022;2111953;Sucupira do Riachão;MA;0.0;1.0;0.357143;0.155425;0.052786;0.791789;0.0;0.255014;40.114613;6;8.514389;11898.9;9.384285;0.245392;0.408072;0.03231;0.144955;54.05;1212.0;60.45;0.51;9.29;64.63
2022;2112001;Tasso Fragoso;MA;0.007353;1.0;0.307692;0.087488;0.007526;0.901223;0.0;0.14786;16.861219;9;9.089641;374919.21;12.834468;0.30266;0.531452;0.028037;0.123536;30.81;1212.0;55.71;0.58;9.53;70.44
2022;2112100;Timbiras;MA;0.0;0.965517;0.37931;0.068285;0.02959;0.892514;0.001012;0.233242;26.629936;9;10.184334;8105.08;9.00037;0.208106;0.356519;0.016997;0.162223;49.77;1200.0;76.08;0.62;8.57;67.48
2022;2112209;Timon;MA;0.725368;0.879397;0.552764;0.068727;0.062099;0.867408;0.00096;0.143218;14.357864;10;12.069485;15016.63;9.61698;0.394296;0.633469;0.018856;0.18605;26.96;1212.0;39.19;0.5;9.46;53.69
2022;2112233;Trizidela do Vale;MA;0.001435;0.961538;0.576923;0.152369;0.025686;0.81995;0.001247;0.378635;15.430267;25;10.020604;21943.52;9.996273;0.363943;0.62611;0.025739;0.162062;34.19;1212.0;44.46;0.46;9.69;57.9
2022;2112274;Tufilândia;MA;0.010929;1.0;0.315789;0.127462;0.050985;0.8146;0.001159;0.387097;43.778802;9;8.613957;11686.22;9.366251;0.2913;0.57327;0.028383;0.119974;44.17;1212.0;61.26;0.48;9.47;82.34
2022;2112308;Tuntum;MA;0.035047;0.934211;0.328947;0.130243;0.014471;0.85172;0.002936;0.302142;28.560691;11;10.49825;10479.13;9.257237;0.288193;0.473226;0.020747;0.1123;41.9;1200.0;65.91;0.57;9.06;62.48
2022;2112407;Turiaçu;MA;0.023689;0.982609;0.113043;0.106407;0.066574;0.824513;0.001114;0.363952;36.300505;10;10.531883;8839.29;9.087075;0.266459;0.479622;0.02641;0.137985;47.88;800.0;71.77;0.59;8.65;73.74
2022;2112456;Turilândia;MA;0.020934;0.986486;0.162162;0.10533;0.034968;0.852878;0.005544;0.206541;26.306434;8;10.362146;8300.97;9.024248;0.241242;0.288257;0.042398;0.159695;53.51;1000.0;67.58;0.52;7.09;72.4
2022;2112506;Tutóia;MA;0.0;0.942529;0.229885;0.092513;0.014626;0.890075;0.000929;0.218816;18.269635;12;10.88476;11469.71;9.347552;0.25959;0.421718;0.028279;0.153035;43.33;1100.0;61.25;0.56;9.02;69.28
2022;2112605;Urbano Santos;MA;0.0;0.961538;0.282051;0.012395;0.006972;0.979601;0.000344;0.286824;26.351351;11;10.39858;9255.79;9.133113;0.289258;0.439825;0.040696;0.129298;44.97;1200.0;69.32;0.6;9.71;75.23
2022;2112704;Vargem Grande;MA;0.00292;0.991304;0.295652;0.051188;0.059648;0.884753;0.000483;0.498956;30.02611;17;10.67503;10359.1;9.245717;0.278814;0.435202;0.041262;0.162617;47.28;940.0;75.52;0.59;7.77;68.55
2022;2112803;Viana;MA;0.030175;0.928;0.248;0.124577;0.03058;0.83954;0.003837;0.285904;27.703901;10;10.84823;11094.2;9.314268;0.306431;0.521173;0.021092;0.168028;43.05;1120.0;57.09;0.57;8.92;64.22
2022;2112852;Vila Nova dos Martírios;MA;0.098501;1.0;0.411765;0.081226;0.007296;0.910019;0.000486;0.489385;18.994413;26;9.245997;17321.08;9.759737;0.300496;0.555832;0.041483;0.126697;33.01;1212.0;47.77;0.45;8.33;65.27
2022;2112902;Vitória do Mearim;MA;0.009509;0.942029;0.246377;0.244318;0.030992;0.722882;0.000387;0.226667;28.75;8;10.335465;11906.35;9.384911;0.258041;0.488314;0.025918;0.151923;42.61;1200.0;62.48;0.56;10.22;64.94
