NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;QT_MAT_INF_CRE;QT_MAT_INF_CRE_INT;QT_MAT_BAS_0_3;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_ESCOLAS;QT_ESC_FEDERAL;QT_ESC_ESTADUAL;QT_ESC_MUNICIPAL;QT_ESC_PRIVADA;QT_ESC_PUBLICA;QT_ESC_URBANA;QT_ESC_RURAL;POP_TOTAL;POP_0_4;RENDA_MEDIA_RESPONSAVEL;RENDA_MEDIANA_RESPONSAVEL;PIB;TOTAL_HOMENS;HOMENS_OCUPADOS;TOTAL_MULHERES;MULHERES_OCUPADAS;MULHERES_FILHOS_12_19;MULHERES_FILHOS_TOTAL;DOMICILIOS_TOTAL;DOM_SEM_CONJUGE_TOTAL;DOM_SEM_CONJUGE_HOMEM;DOM_SEM_CONJUGE_MULHER;IDH_PROP_POBREZA;IDH_PROP_POBREZA_CRIANCAS;IDH_PROP_VULNER_POBREZA;IDH_GINI;IDH_RENDA_PC;IDH_EXPECT_ANOS_ESTUDO;IDH_TAXA_FREQ_0_3;IDH_RAZAO_DEPENDENCIA;PERC_RENDA_TRABALHO;PERC_RENDA_OUTRAS_FONTES
2021;2100600;Amarante do Maranhão;MA;645.0;0.0;555.0;607.0;103.0;6683.0;15.0;1952.0;138;0;45;88;5;133;18;120;42017.0;3797.0;1376.69;1200.0;388636000;13656;5616;12858;3236;569;9596;10859;1522;242;1280;50.0;61.2;75.78;0.59;231.79;8.21;10.32;76.4;55.57;44.43
2022;2100600;Amarante do Maranhão;MA;722.0;0.0;636.0;554.0;101.0;6546.0;16.0;2277.0;138;0;45;88;5;133;18;120;37085.0;3797.0;1376.69;1200.0;435132000;13656;5616;12858;3236;569;9596;10859;1522;242;1280;50.0;61.2;75.78;0.59;231.79;8.21;10.32;76.4;55.57;44.43
2023;2100600;Amarante do Maranhão;MA;822.0;89.0;723.0;501.0;93.0;6438.0;19.0;2656.0;138;0;45;88;5;133;18;120;37085.0;3797.0;1376.69;1200.0;500782000;13656;5616;12858;3236;569;9596;10859;1522;242;1280;50.0;61.2;75.78;0.59;231.79;8.21;10.32;76.4;55.57;44.43
2024;2100600;Amarante do Maranhão;MA;804.0;92.0;759.0;459.0;91.0;6458.0;17.0;2817.0;138;0;45;88;5;133;18;120;38333.0;3797.0;1376.69;1200.0;500782000;13656;5616;12858;3236;569;9596;10859;1522;242;1280;50.0;61.2;75.78;0.59;231.79;8.21;10.32;76.4;55.57;44.43
2025;2100600;Amarante do Maranhão;MA;927.0;157.0;800.0;456.0;100.0;6420.0;17.0;3235.0;105;0;38;64;3;102;18;87;38335.0;3797.0;1376.69;1200.0;500782000;13656;5616;12858;3236;569;9596;10859;1522;242;1280;50.0;61.2;75.78;0.59;231.79;8.21;10.32;76.4;55.57;44.43
2018;2100709;Anajatuba;MA;360.0;5.0;323.0;1216.0;316.0;1756.0;38.0;2.0;73;0;8;63;2;71;8;65;26614.0;1752.0;1129.98;1070.0;177517000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2019;2100709;Anajatuba;MA;380.0;0.0;314.0;1227.0;385.0;1739.0;37.0;3.0;73;0;8;63;2;71;8;65;26803.0;1752.0;1129.98;1070.0;175340000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2020;2100709;Anajatuba;MA;362.0;0.0;296.0;996.0;329.0;1438.0;27.0;2.0;73;0;8;63;2;71;8;65;26988.0;1752.0;1129.98;1070.0;183161000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2021;2100709;Anajatuba;MA;308.0;0.0;260.0;910.0;309.0;1483.0;30.0;2.0;73;0;8;63;2;71;8;65;27170.0;1752.0;1129.98;1070.0;207606000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2022;2100709;Anajatuba;MA;352.0;4.0;311.0;735.0;279.0;1337.0;31.0;2.0;73;0;8;63;2;71;8;65;25322.0;1752.0;1129.98;1070.0;236142000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2023;2100709;Anajatuba;MA;564.0;5.0;513.0;603.0;275.0;1314.0;29.0;2.0;73;0;8;63;2;71;8;65;25322.0;1752.0;1129.98;1070.0;255439000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2024;2100709;Anajatuba;MA;507.0;12.0;465.0;1200.0;441.0;3863.0;23.0;1.0;74;0;8;63;3;71;9;65;26221.0;1752.0;1129.98;1070.0;255439000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2025;2100709;Anajatuba;MA;545.0;10.0;495.0;1179.0;412.0;3773.0;26.0;0.0;44;0;3;38;3;41;8;36;26250.0;1752.0;1129.98;1070.0;255439000;10139;4498;9816;2287;80;7221;8162;1421;259;1162;55.32;69.99;74.57;0.6;207.65;9.18;24.65;59.76;46.44;53.56
2018;2100808;Anapurus;MA;532.0;0.0;526.0;267.0;68.0;4485.0;6.0;2.0;36;0;3;30;3;33;11;25;15566.0;1099.0;1248.48;1100.0;131342000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2019;2100808;Anapurus;MA;530.0;0.0;480.0;259.0;53.0;4355.0;9.0;2.0;37;0;3;31;3;34;11;26;15732.0;1099.0;1248.48;1100.0;120492000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2020;2100808;Anapurus;MA;424.0;0.0;344.0;245.0;55.0;4454.0;9.0;2.0;37;0;3;31;3;34;11;26;15894.0;1099.0;1248.48;1100.0;141272000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2021;2100808;Anapurus;MA;580.0;49.0;609.0;233.0;57.0;4847.0;6.0;1.0;38;0;3;32;3;35;12;26;16054.0;1099.0;1248.48;1100.0;149102000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2022;2100808;Anapurus;MA;393.0;0.0;441.0;233.0;51.0;4573.0;5.0;2.0;42;0;4;35;3;39;13;29;13793.0;1099.0;1248.48;1100.0;178126000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2023;2100808;Anapurus;MA;364.0;7.0;370.0;209.0;46.0;4337.0;5.0;3.0;43;0;4;36;3;40;13;30;13793.0;1099.0;1248.48;1100.0;192813000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2024;2100808;Anapurus;MA;337.0;0.0;305.0;178.0;38.0;3745.0;4.0;3.0;43;0;4;36;3;40;13;30;14111.0;1099.0;1248.48;1100.0;192813000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2025;2100808;Anapurus;MA;611.0;40.0;625.0;171.0;44.0;4356.0;5.0;0.0;35;0;4;29;2;33;9;26;14113.0;1099.0;1248.48;1100.0;192813000;5224;2141;5415;1305;79;3838;4001;697;115;582;54.45;65.71;77.09;0.54;192.8;10.1;18.47;65.57;59.07;40.93
2018;2100832;Apicum-Açu;MA;265.0;24.0;340.0;332.0;216.0;2448.0;14.0;8.0;29;0;1;27;1;28;12;17;17063.0;1392.0;1105.81;900.0;108770000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2019;2100832;Apicum-Açu;MA;396.0;0.0;434.0;316.0;216.0;2295.0;18.0;16.0;29;0;1;27;1;28;12;17;17239.0;1392.0;1105.81;900.0;117366000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2020;2100832;Apicum-Açu;MA;345.0;0.0;314.0;276.0;191.0;2150.0;15.0;14.0;29;0;1;27;1;28;12;17;17413.0;1392.0;1105.81;900.0;122607000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2021;2100832;Apicum-Açu;MA;350.0;163.0;312.0;247.0;162.0;1757.0;11.0;12.0;29;0;1;27;1;28;12;17;17582.0;1392.0;1105.81;900.0;133946000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2022;2100832;Apicum-Açu;MA;483.0;270.0;441.0;221.0;145.0;1649.0;7.0;12.0;26;0;1;24;1;25;11;15;17519.0;1392.0;1105.81;900.0;152578000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2023;2100832;Apicum-Açu;MA;446.0;10.0;419.0;245.0;173.0;1798.0;7.0;10.0;26;0;1;24;1;25;11;15;17519.0;1392.0;1105.81;900.0;170117000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2024;2100832;Apicum-Açu;MA;396.0;7.0;364.0;266.0;210.0;1784.0;3.0;8.0;26;0;1;24;1;25;11;15;17984.0;1392.0;1105.81;900.0;170117000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2025;2100832;Apicum-Açu;MA;406.0;5.0;377.0;646.0;705.0;3133.0;6.0;2.0;24;0;1;22;1;23;9;15;18033.0;1392.0;1105.81;900.0;170117000;6961;4190;6446;1905;123;4672;5049;818;137;681;51.98;65.02;76.5;0.52;215.17;9.68;22.11;61.3;54.46;45.54
2018;2100873;Araguanã;MA;667.0;10.0;698.0;98.0;51.0;3605.0;2.0;155.0;35;0;4;31;0;35;7;28;15297.0;896.0;1165.74;1200.0;81055000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2019;2100873;Araguanã;MA;713.0;30.0;759.0;165.0;88.0;3855.0;2.0;165.0;33;0;4;29;0;33;7;26;15426.0;896.0;1165.74;1200.0;79382000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2020;2100873;Araguanã;MA;436.0;24.0;460.0;134.0;72.0;3220.0;2.0;127.0;30;0;4;26;0;30;7;23;15551.0;896.0;1165.74;1200.0;90756000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2021;2100873;Araguanã;MA;530.0;0.0;528.0;134.0;72.0;3365.0;3.0;136.0;29;0;4;25;0;29;7;22;15675.0;896.0;1165.74;1200.0;101728000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2022;2100873;Araguanã;MA;507.0;1.0;488.0;151.0;82.0;3662.0;2.0;130.0;29;0;4;25;0;29;7;22;11181.0;896.0;1165.74;1200.0;112188000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2023;2100873;Araguanã;MA;422.0;7.0;406.0;158.0;95.0;3875.0;5.0;144.0;29;0;4;25;0;29;7;22;11181.0;896.0;1165.74;1200.0;127935000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2024;2100873;Araguanã;MA;323.0;10.0;303.0;128.0;72.0;3084.0;2.0;130.0;29;0;4;25;0;29;8;21;11347.0;896.0;1165.74;1200.0;127935000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2025;2100873;Araguanã;MA;383.0;360.0;355.0;179.0;94.0;3049.0;1.0;132.0;24;0;3;21;0;24;8;16;11297.0;896.0;1165.74;1200.0;127935000;4280;1939;4247;1209;95;3098;3211;484;82;402;60.27;70.64;85.97;0.52;161.57;9.47;24.5;67.58;55.54;44.46
2018;2100907;Araioses;MA;123.0;0.0;113.0;574.0;143.0;9131.0;21.0;10.0;84;1;5;76;2;82;15;69;46103.0;2819.0;1069.01;900.0;269399000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2019;2100907;Araioses;MA;153.0;9.0;126.0;518.0;125.0;8821.0;19.0;7.0;84;1;5;76;2;82;15;69;46440.0;2819.0;1069.01;900.0;269517000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2020;2100907;Araioses;MA;296.0;0.0;259.0;476.0;130.0;8798.0;22.0;7.0;84;1;5;76;2;82;15;69;46771.0;2819.0;1069.01;900.0;275900000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2021;2100907;Araioses;MA;710.0;0.0;631.0;477.0;113.0;9757.0;19.0;7.0;84;1;5;76;2;82;15;69;47095.0;2819.0;1069.01;900.0;282769000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2022;2100907;Araioses;MA;733.0;4.0;645.0;466.0;126.0;10426.0;22.0;5.0;84;1;5;76;2;82;15;69;39052.0;2819.0;1069.01;900.0;311061000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2023;2100907;Araioses;MA;682.0;4.0;592.0;416.0;110.0;9235.0;21.0;3.0;84;1;5;76;2;82;15;69;39052.0;2819.0;1069.01;900.0;351324000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2024;2100907;Araioses;MA;563.0;17.0;481.0;444.0;90.0;8476.0;16.0;3.0;84;1;5;76;2;82;15;69;40278.0;2819.0;1069.01;900.0;351324000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2025;2100907;Araioses;MA;615.0;22.0;524.0;552.0;144.0;9404.0;3.0;0.0;76;1;4;69;2;74;13;63;40231.0;2819.0;1069.01;900.0;351324000;15584;4425;14951;2606;196;10420;11983;1910;317;1593;57.65;70.84;79.42;0.59;175.81;8.91;25.0;66.17;40.66;59.34
2018;2100956;Arame;MA;450.0;0.0;438.0;553.0;130.0;3254.0;8.0;1272.0;139;0;39;98;2;137;15;124;32637.0;2395.0;1264.25;1200.0;233246000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2019;2100956;Arame;MA;377.0;9.0;373.0;515.0;122.0;3029.0;6.0;1133.0;139;0;39;98;2;137;15;124;32701.0;2395.0;1264.25;1200.0;236073000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2020;2100956;Arame;MA;309.0;0.0;304.0;426.0;95.0;2713.0;4.0;899.0;139;0;39;98;2;137;15;124;32764.0;2395.0;1264.25;1200.0;252021000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2021;2100956;Arame;MA;284.0;0.0;459.0;393.0;88.0;2412.0;4.0;1467.0;139;0;39;98;2;137;15;124;32825.0;2395.0;1264.25;1200.0;290315000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2022;2100956;Arame;MA;477.0;0.0;449.0;358.0;88.0;2295.0;3.0;1578.0;139;0;39;98;2;137;15;124;25517.0;2395.0;1264.25;1200.0;296104000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2023;2100956;Arame;MA;486.0;0.0;493.0;382.0;109.0;2253.0;12.0;1668.0;139;0;39;98;2;137;15;124;25517.0;2395.0;1264.25;1200.0;320623000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2024;2100956;Arame;MA;428.0;0.0;421.0;332.0;89.0;2253.0;12.0;1696.0;139;0;39;98;2;137;15;124;26191.0;2395.0;1264.25;1200.0;320623000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2025;2100956;Arame;MA;514.0;0.0;511.0;354.0;79.0;2708.0;22.0;1709.0;103;0;33;68;2;101;14;89;26089.0;2395.0;1264.25;1200.0;320623000;9519;4342;8990;2588;347;6229;7159;933;139;794;64.91;75.43;83.15;0.72;210.09;6.87;14.07;73.87;60.02;39.98
2018;2101004;Arari;MA;692.0;0.0;625.0;1157.0;32.0;1707.0;7.0;4.0;89;0;7;79;3;86;27;62;29764.0;2131.0;1389.71;1200.0;253435000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2019;2101004;Arari;MA;729.0;0.0;650.0;1038.0;31.0;1498.0;5.0;4.0;89;0;7;79;3;86;27;62;29848.0;2131.0;1389.71;1200.0;252088000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2020;2101004;Arari;MA;712.0;87.0;630.0;912.0;27.0;1326.0;4.0;4.0;89;0;7;79;3;86;27;62;29932.0;2131.0;1389.71;1200.0;272188000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2021;2101004;Arari;MA;722.0;99.0;660.0;801.0;28.0;1106.0;5.0;3.0;89;0;7;79;3;86;27;62;30014.0;2131.0;1389.71;1200.0;313251000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2022;2101004;Arari;MA;724.0;55.0;636.0;598.0;21.0;890.0;3.0;3.0;74;0;7;64;3;71;23;51;29472.0;2131.0;1389.71;1200.0;363217000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2023;2101004;Arari;MA;690.0;77.0;601.0;1526.0;207.0;4228.0;0.0;0.0;72;0;7;62;3;69;23;49;29472.0;2131.0;1389.71;1200.0;422713000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2024;2101004;Arari;MA;726.0;94.0;651.0;1462.0;227.0;4521.0;0.0;0.0;73;0;7;63;3;70;24;49;30521.0;2131.0;1389.71;1200.0;422713000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2025;2101004;Arari;MA;685.0;106.0;602.0;1428.0;225.0;4456.0;1.0;0.0;57;0;3;53;1;56;17;40;30555.0;2131.0;1389.71;1200.0;422713000;11491;5116;11793;3367;89;8173;8972;1679;235;1444;38.56;49.74;65.3;0.57;308.83;9.4;24.33;57.24;57.23;42.77
2018;2101103;Axixá;MA;258.0;0.0;231.0;328.0;38.0;1621.0;0.0;1.0;21;0;2;19;0;21;3;18;12076.0;800.0;1256.2;1212.0;73856000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2019;2101103;Axixá;MA;280.0;0.0;239.0;340.0;35.0;1720.0;0.0;1.0;21;0;2;19;0;21;3;18;12130.0;800.0;1256.2;1212.0;78489000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2020;2101103;Axixá;MA;254.0;0.0;227.0;319.0;39.0;1693.0;0.0;3.0;21;0;2;19;0;21;3;18;12183.0;800.0;1256.2;1212.0;84159000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2021;2101103;Axixá;MA;232.0;0.0;206.0;290.0;30.0;1680.0;0.0;3.0;21;0;2;19;0;21;3;18;12234.0;800.0;1256.2;1212.0;97422000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2022;2101103;Axixá;MA;278.0;0.0;244.0;247.0;28.0;1560.0;0.0;3.0;21;0;2;19;0;21;3;18;11790.0;800.0;1256.2;1212.0;106712000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2023;2101103;Axixá;MA;251.0;0.0;225.0;216.0;24.0;1375.0;0.0;3.0;22;0;2;20;0;22;3;19;11790.0;800.0;1256.2;1212.0;118131000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2024;2101103;Axixá;MA;257.0;2.0;238.0;185.0;23.0;1208.0;1.0;4.0;22;0;2;20;0;22;3;19;12079.0;800.0;1256.2;1212.0;118131000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2025;2101103;Axixá;MA;258.0;25.0;246.0;281.0;351.0;2057.0;3.0;0.0;22;0;2;20;0;22;3;19;12091.0;800.0;1256.2;1212.0;118131000;4531;2201;4654;1443;59;3359;3349;654;80;574;49.2;65.74;75.79;0.54;223.51;9.61;33.05;64.21;52.47;47.53
2018;2101202;Bacabal;MA;1657.0;0.0;1609.0;3259.0;1578.0;13733.0;127.0;20.0;152;1;10;124;17;135;74;78;104633.0;7641.0;1638.82;1212.0;1210810000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2019;2101202;Bacabal;MA;2128.0;0.0;1877.0;3206.0;1496.0;13881.0;111.0;17.0;153;1;10;124;18;135;75;78;104949.0;7641.0;1638.82;1212.0;1254485000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2020;2101202;Bacabal;MA;1869.0;16.0;1658.0;3047.0;1396.0;13722.0;92.0;15.0;144;1;10;115;18;126;71;73;104790.0;7641.0;1638.82;1212.0;1355117000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2021;2101202;Bacabal;MA;1884.0;0.0;1704.0;2938.0;1293.0;13444.0;89.0;18.0;145;1;11;115;18;127;72;73;105094.0;7641.0;1638.82;1212.0;1514560000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2022;2101202;Bacabal;MA;2379.0;29.0;2163.0;2813.0;1307.0;13693.0;70.0;15.0;146;1;11;118;16;130;72;74;103711.0;7641.0;1638.82;1212.0;1748315000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2023;2101202;Bacabal;MA;2956.0;41.0;2745.0;2756.0;1260.0;13865.0;61.0;13.0;148;1;11;119;17;131;74;74;103711.0;7641.0;1638.82;1212.0;1912868000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2024;2101202;Bacabal;MA;3025.0;10.0;2852.0;2836.0;1747.0;14073.0;50.0;16.0;142;1;11;113;17;125;73;69;107620.0;7641.0;1638.82;1212.0;1912868000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2025;2101202;Bacabal;MA;2855.0;156.0;2600.0;3457.0;2466.0;18272.0;65.0;9.0;127;1;11;101;14;113;66;61;107755.0;7641.0;1638.82;1212.0;1912868000;37711;23830;42909;17413;580;29098;32910;6703;753;5950;29.79;42.67;58.35;0.55;375.57;9.79;18.69;57.44;70.04;29.96
2018;2101251;Bacabeira;MA;216.0;0.0;252.0;933.0;86.0;2634.0;1.0;0.0;25;0;3;21;1;24;11;14;16855.0;1351.0;1303.27;1200.0;306817000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2019;2101251;Bacabeira;MA;298.0;0.0;336.0;870.0;81.0;2583.0;1.0;0.0;26;0;3;22;1;25;11;15;17055.0;1351.0;1303.27;1200.0;253682000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2020;2101251;Bacabeira;MA;332.0;0.0;296.0;728.0;61.0;2387.0;0.0;0.0;26;0;3;22;1;25;11;15;17252.0;1351.0;1303.27;1200.0;352158000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2021;2101251;Bacabeira;MA;293.0;0.0;252.0;680.0;62.0;2226.0;0.0;1.0;27;0;3;22;2;25;12;15;17446.0;1351.0;1303.27;1200.0;599285000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2022;2101251;Bacabeira;MA;367.0;5.0;334.0;576.0;51.0;2046.0;0.0;0.0;28;0;3;22;3;25;13;15;16966.0;1351.0;1303.27;1200.0;450355000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2023;2101251;Bacabeira;MA;387.0;9.0;353.0;500.0;50.0;1836.0;1.0;0.0;29;0;3;23;3;26;13;16;16966.0;1351.0;1303.27;1200.0;466226000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2024;2101251;Bacabeira;MA;402.0;74.0;377.0;518.0;54.0;2031.0;1.0;1.0;29;0;3;23;3;26;13;16;17414.0;1351.0;1303.27;1200.0;466226000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
2025;2101251;Bacabeira;MA;455.0;221.0;388.0;759.0;115.0;3679.0;2.0;0.0;28;0;3;23;2;26;12;16;17459.0;1351.0;1303.27;1200.0;466226000;6344;3626;6553;1827;109;4551;5292;925;138;787;41.72;51.67;69.99;0.54;257.4;9.44;3.84;60.09;67.79;32.21
